Population size: 10;;;
Generation amount: 1000;;;
Crossing probability: 0,7;;;
Mutation probability: 0,1;;;
Tournament parameter: 2;;;
;;;
;;;
Deviation : 1580231,1789883;;;
PopulationNumber;Best;Average;Worst
405;-1542023,202;-1560621,853;-1581945,287
406;-1537448,38;-1557579,155;-1577269,822
407;-1538447,77;-1556674,811;-1574418,167
408;-1540987,085;-1557002,616;-1571726,872
409;-1539887,669;-1558277,103;-1578867,149
410;-1539646,681;-1559637,838;-1579445,86
411;-1539276,786;-1559623,882;-1578026,347
412;-1540619,403;-1558947,07;-1577822,791
413;-1540485,601;-1560792,396;-1583006,058
414;-1538993,846;-1560770,618;-1579239,851
415;-1539712,898;-1561832,438;-1584503,822
416;-1541865,912;-1559623,734;-1587269,41
417;-1545056,618;-1560639,207;-1576949,335
418;-1540124,36;-1560056,216;-1582366,937
419;-1540662,113;-1559546,384;-1579262,082
420;-1542876,094;-1562447,416;-1585401,684
421;-1540172,39;-1560239,652;-1585093,605
422;-1546688,581;-1563284,569;-1584746,915
423;-1542680,068;-1563671,432;-1585268,997
424;-1548164,798;-1564127,43;-1583557,879
425;-1544495,76;-1563769,19;-1586231,264
426;-1541095,72;-1560268,963;-1581302,369
427;-1539825,536;-1561171,253;-1582724,312
428;-1544150,728;-1560390,117;-1583067,785
429;-1542392,332;-1559361,781;-1581913,418
430;-1541156,526;-1558299,811;-1577537,44
431;-1540837,289;-1557696,212;-1578007,338
432;-1542028,164;-1556462,629;-1574134,415
433;-1540791,033;-1558304,273;-1577092,555
434;-1539066,816;-1557902,712;-1578186,352
435;-1538843,319;-1555922,657;-1574616,563
436;-1538115,087;-1557887,498;-1577062,351
437;-1538309,543;-1559273,255;-1582055,635
438;-1537865,566;-1557202,978;-1578215,118
439;-1538603,741;-1560008,069;-1583941,452
440;-1543088,017;-1561217,259;-1584037,57
441;-1539789,516;-1560006,532;-1584415,563
442;-1544475,335;-1560590,914;-1577537,773
443;-1545131,489;-1561915,938;-1585447,129
444;-1545020,428;-1562172,827;-1583063,684
445;-1543210,784;-1559958,627;-1582937,665
446;-1543158,095;-1562657,668;-1586267,248
447;-1542822,428;-1564844,367;-1589465,124
448;-1546360,038;-1563360,374;-1583775,042
449;-1546699,643;-1563621,626;-1581879,11
450;-1548351,831;-1563866,898;-1581850,791
451;-1548992,379;-1566486,074;-1589172,059
452;-1549376,915;-1565166,65;-1584193,94
453;-1548051,509;-1565704,804;-1583438,429
454;-1547295,127;-1565032,143;-1587629,143
455;-1548144,977;-1564151,393;-1584591,449
456;-1546184,584;-1560236,39;-1578293,541
457;-1542556,714;-1560633,017;-1579760,355
458;-1545783,715;-1563210,273;-1583335,011
459;-1546327,425;-1563565,084;-1589743,504
460;-1544036,64;-1563373,159;-1584321,687
461;-1543602,632;-1560635,196;-1581243,277
462;-1548026,678;-1561840,14;-1579551,238
463;-1546344,483;-1562768,154;-1583768,417
464;-1543794,933;-1559390,562;-1579476,193
465;-1544971,22;-1560322,43;-1578240,696
466;-1544811,359;-1562710,647;-1582311,641
467;-1542604,087;-1562020,738;-1584670,823
468;-1538374,619;-1559247,242;-1580916,6
469;-1542649,848;-1558330,459;-1580333,843
470;-1539366,371;-1556749,674;-1577927,801
471;-1539830,38;-1557009,657;-1578123,196
472;-1543608,498;-1558178,119;-1573461,754
473;-1545307,014;-1561456,371;-1579113,001
474;-1545033,677;-1560159,032;-1581407,957
475;-1546164,357;-1560654,664;-1577274,382
476;-1545012,859;-1561967,13;-1581135,47
477;-1546066,832;-1563757,236;-1591060,339
478;-1545854,955;-1561719,089;-1580426,265
479;-1547474,187;-1562938,024;-1583258,224
480;-1542685,037;-1561597,227;-1581212,323
