Population size: 100;;;
Generation amount: 100;;;
Crossing probability: 0,7;;;
Mutation probability: 0,1;;;
Tournament parameter: 5;;;
;;;
;;;
Deviation : 536,260954943933;;;
PopulationNumber;Best;Average;Worst
1;1098,887059;-3650,045805;-8102,419852
2;3032,178617;-1711,163526;-6694,657207
3;3860,67533;-609,3432792;-5755,993559
4;4627,262882;250,7939371;-4499,41957
5;5315,0466;1051,309696;-3736,06854
6;5522,967193;1564,230113;-3480,99731
7;6276,975567;2078,343606;-3282,233798
8;6330,782388;2270,506903;-2519,052539
9;6869,742423;2713,904518;-2656,059813
10;7031,551798;3063,214135;-1719,287124
11;7505,197223;3310,426948;-2235,193806
12;8023,426974;3585,831371;-2208,996921
13;7865,528036;3930,59849;-1433,785174
14;8221,435216;4104,41479;-1276,600284
15;8143,847048;4438,594035;-987,2319337
16;8549,770107;4407,108612;-705,9038452
17;8718,901064;4676,08703;-621,5486129
18;8727,293101;4650,234741;108,5956804
19;8905,847802;4712,112416;-630,0572535
20;8519,311495;4720,230653;-479,181589
21;8526,180235;4826,152798;-273,9561126
22;8980,069009;4608,443342;-72,37667027
23;8761,455443;4866,218662;-40,6553634
24;8336,807951;4933,254064;322,6092788
25;9014,855917;5015,225138;221,2842839
26;8637,592309;5252,713144;637,4282443
27;8938,364414;5268,62293;-160,9198042
28;8883,850967;5417,898685;581,6709945
29;8727,955855;5481,17456;603,4159765
30;8967,949066;5524,27216;1095,035921
31;9052,423841;5508,278456;1195,458816
32;9287,64276;5600,544603;957,1778821
33;9447,525195;5711,779452;1111,98872
34;9317,059739;5703,344432;617,340372
35;9239,723897;5699,778993;1118,816765
36;9278,477631;5771,233757;1518,764964
37;9389,271955;5842,477944;1512,383649
38;9650,700819;5933,840641;1468,743336
39;9606,493241;6047,027488;1390,092019
40;9421,054249;6014,989061;1746,424032
41;9518,518865;5984,736505;721,5593489
42;9825,563265;5964,920582;1433,893643
43;9734,861177;5998,454351;307,7554764
44;9746,51389;6019,375581;1333,754302
45;9534,819682;5914,675543;295,9961454
46;9482,623677;5892,980878;1121,02977
47;9561,256264;5771,558846;458,580426
48;9546,230858;5847,926793;607,9470623
49;9467,58941;5882,507763;877,4880106
50;9340,65211;5933,182085;946,3979387
51;9432,955041;5868,662514;1275,411496
52;9350,279933;5838,492928;1269,811466
53;9701,228497;5839,810651;772,6411
54;9642,698915;5881,465897;594,4658101
55;9712,066583;5904,126731;788,4313804
56;9902,620325;5912,512048;792,5914113
57;9638,942934;6043,67686;779,5268482
58;10082,40102;6001,589592;920,7318297
59;9586,735206;6194,370544;586,570784
60;9852,199161;6289,10397;1701,856838
61;10197,70812;6284,230738;1090,374597
62;9952,308951;6260,734299;1153,891392
63;9945,061855;6186,472568;1000,108922
64;9867,13416;6254,259727;823,7981589
65;9965,584445;6366,395399;1915,309184
66;10133,75113;6415,206107;1146,98423
67;10380,25119;6493,036149;1022,929415
68;10297,91189;6543,5711;1313,338849
69;10293,11223;6622,930342;1882,840899
70;9887,106001;6538,433824;1307,344045
71;10200,74311;6495,916823;1544,028269
72;10181,8969;6527,995137;2064,698405
73;10237,85778;6599,673341;2198,214636
74;10269,19409;6668,469242;1702,290969
75;10138,5346;6895,385395;1952,081134
76;10484,44381;6893,444875;1841,388525
77;10661,77897;6937,14705;2190,713597
78;10459,42699;7056,291038;2612,816686
79;10372,69048;7055,696685;2210,166644
80;10477,30944;6974,494901;2294,448527
81;10573,263;6853,117241;2164,871518
82;10274,11965;6870,695529;2336,777818
83;10500,87705;6828,455651;1771,856663
84;10354,41487;6867,426693;2474,156697
85;10289,31169;6690,798348;1392,863548
86;10541,45281;6661,662846;1739,315911
87;10405,55924;6658,225509;2264,816426
88;10388,46431;6766,775502;1798,603499
89;10465,19219;6822,450248;1418,194755
90;10586,2714;6818,476589;1897,133249
91;10411,84825;6798,946724;2235,510991
92;10377,54375;6700,709687;2168,335099
93;10370,57616;6825,957864;1975,219842
94;10501,3582;6747,089081;1993,770592
95;10340,22788;6754,210289;1736,370291
96;10394,54142;6840,097469;1952,329139
97;10590,49419;6961,24999;2538,273856
98;10309,4858;6905,215054;2320,920676
99;10266,11654;6806,459633;1837,601072
100;10393,81219;6819,319304;1828,886358
